-6.6766130496,6.83956849095,-5.10169092615,-0.946267,-1.373280,2.231313,0,0,0,0,0,0,1462170494799,0
-6.61495926975,7.0650701082,-5.06219014275,-0.975239,-1.250684,2.282443,0,0,0,0,0,0,1462170494809,10
-6.61495926975,7.0650701082,-5.06219014275,-1.008653,-1.185893,2.316837,0,0,0,0,0,0,1462170494818,19
-6.51440290605,7.25211043635,-4.97375467485,-1.022458,-1.117602,2.330047,0,0,0,0,0,0,1462170494828,29
-6.29040169095,7.44633896565,-4.78715564145,-1.080083,-1.013097,2.331431,0,0,0,0,0,0,1462170494838,39
-6.05577017565,7.6395181941,-4.74510515505,-1.131049,-0.965285,2.296154,0,0,0,0,0,0,1462170494847,48
-6.05053347795,8.2629009645,-4.66729998735,-1.139033,-0.978591,2.242627,0,0,0,0,0,0,1462170494857,58
-5.63754043125,8.59390144665,-4.6032534093,-1.144307,-0.979169,2.149459,0,0,0,0,0,0,1462170494867,68
-5.63754043125,8.59390144665,-4.6032534093,-1.145866,-1.016153,2.068316,0,0,0,0,0,0,1462170494876,77
-5.33796994185,8.8984046307,-4.6174729068,-1.148407,-1.119010,1.996427,0,0,0,0,0,0,1462170494886,87
-5.11232122635,9.1099907535,-4.7199709674,-1.175355,-1.245382,1.949266,0,0,0,0,0,0,1462170494895,96
-4.91554299405,9.26651309805,-4.6108829052,-1.167112,-1.371550,1.908142,0,0,0,0,0,0,1462170494905,106
-4.73718146265,9.39490045065,-4.55985942555,-1.159092,-1.506952,1.897986,0,0,0,0,0,0,1462170494914,115
-4.6460491935,9.58224478185,-4.4814560583,-1.159506,-1.653005,1.885276,0,0,0,0,0,0,1462170494924,125
-4.6460491935,9.58224478185,-4.48144625175,-1.162427,-1.791977,1.877622,0,0,0,0,0,0,1462170494934,135
-4.6455980922,9.93269165265,-4.25954363835,-1.144559,-1.915685,1.846417,0,0,0,0,0,0,1462170494943,144
-4.67896978185,10.113298884,-4.1636257728,-1.132736,-2.019496,1.800539,0,0,0,0,0,0,1462170494953,154
-4.72221666735,10.2761072271,-3.92361046155,-1.113766,-2.084452,1.750063,0,0,0,0,0,0,1462170494963,164
-4.77503474565,10.4296385739,-3.6834382455,-1.074192,-2.102336,1.680096,0,0,0,0,0,0,1462170494972,173
-4.77503474565,10.4296385739,-3.6834382455,-1.029757,-2.100249,1.599131,0,0,0,0,0,0,1462170494982,183
-4.82830392525,10.6114422043,-3.47245032225,-0.980412,-2.079398,1.502185,0,0,0,0,0,0,1462170494992,193
-4.97659857435,10.8131531313,-3.4166412462,-0.904180,-2.065563,1.391364,0,0,0,0,0,0,1462170495001,202
-5.1527144058,10.9593491787,-3.28436069325,-0.826568,-2.028368,1.248474,0,0,0,0,0,0,1462170495011,212
-5.30923675035,11.0491281439,-3.0555640752,-0.745666,-1.921682,1.108782,0,0,0,0,0,0,1462170495020,221
-5.6728538178,10.9832869673,-2.80119197475,-0.676199,-1.740784,0.986076,0,0,0,0,0,0,1462170495030,231
-5.81201856885,10.8156930277,-2.899796835,-0.630068,-1.526975,0.873772,0,0,0,0,0,0,1462170495040,241
-5.81201856885,10.8156930277,-2.899796835,-0.560994,-1.322342,0.783623,0,0,0,0,0,0,1462170495049,250
-5.72073920145,10.6241612997,-3.0621540768,-0.485855,-1.150526,0.712980,0,0,0,0,0,0,1462170495059,260
-5.5637657556,10.422597471,-3.01187589495,-0.414499,-1.003275,0.671918,0,0,0,0,0,0,1462170495068,269
-5.35083613545,10.2767054267,-2.9321192238,-0.331904,-0.880818,0.609417,0,0,0,0,0,0,1462170495078,279
-5.1678361059,10.1601447733,-2.7851778786,-0.291675,-0.773935,0.535784,0,0,0,0,0,0,1462170495087,288
-5.1678361059,10.1601447733,-2.7851778786,-0.250058,-0.669510,0.443480,0,0,0,0,0,0,1462170495097,298
-5.01968855505,9.99568892985,-2.9369048202,-0.210416,-0.571277,0.301421,0,0,0,0,0,0,1462170495107,308
-4.9391865861,9.85159148415,-3.0516806814,-0.163547,-0.503470,0.183857,0,0,0,0,0,0,1462170495116,317
-4.8302554287,9.6976188426,-3.15597334065,-0.137476,-0.462658,0.097177,0,0,0,0,0,0,1462170495126,327
-4.7404666569,9.55351159035,-3.2316897132,-0.112726,-0.441724,0.033904,0,0,0,0,0,0,1462170495136,337
-4.58410121715,9.4177987449,-3.25862830605,-0.084611,-0.435837,0.011459,0,0,0,0,0,0,1462170495145,346
-4.54444352895,9.3693151617,-3.3540950703,-0.065075,-0.436980,0.001409,0,0,0,0,0,0,1462170495155,356
-4.54444352895,9.3693151617,-3.3540950703,-0.053877,-0.466440,-0.012623,0,0,0,0,0,0,1462170495165,366
-4.44837856515,9.34806436785,-3.34331767185,-0.043846,-0.481859,-0.040171,0,0,0,0,0,0,1462170495174,375
-4.40154248235,9.329363277,-3.1404103458,-0.036153,-0.480925,-0.087415,0,0,0,0,0,0,1462170495184,385
-4.31355811575,9.2331414084,-3.12978985215,-0.029740,-0.460006,-0.138171,0,0,0,0,0,0,1462170495193,394
-4.34184020595,9.17762652885,-3.0338719866,-0.021043,-0.430761,-0.176426,0,0,0,0,0,0,1462170495203,404
-4.34184020595,9.17762652885,-3.0338719866,-0.027145,-0.396745,-0.192192,0,0,0,0,0,0,1462170495212,413
-4.3695240966,9.10341055845,-2.9381012193,-0.024923,-0.340268,-0.199067,0,0,0,0,0,0,1462170495222,423
-4.3690729953,9.05657447565,-2.85146035005,-0.032573,-0.266135,-0.198252,0,0,0,0,0,0,1462170495232,433
-4.3790952894,9.0664496715,-2.80358477295,-0.015812,-0.184917,-0.213638,0,0,0,0,0,0,1462170495241,442
-4.38912739005,9.08560186365,-2.81331287055,-0.023374,-0.102631,-0.227648,0,0,0,0,0,0,1462170495251,452
-4.37985039375,9.0854547654,-2.7747044832,-0.013993,-0.012001,-0.237929,0,0,0,0,0,0,1462170495261,462
-4.37985039375,9.0854547654,-2.7747044832,-0.002066,0.068001,-0.255788,0,0,0,0,0,0,1462170495270,471
-4.2180913515,9.1197188511,-2.772311685,0.031968,0.104534,-0.276699,0,0,0,0,0,0,1462170495280,481
-4.0932931962,9.0887497662,-2.7416367966,0.041654,0.138633,-0.291301,0,0,0,0,0,0,1462170495289,490
-3.96909324045,9.07677596865,-2.6917999095,0.057323,0.161092,-0.288659,0,0,0,0,0,0,1462170495299,500
-3.84445198995,9.05537807655,-2.6705589222,0.068287,0.179900,-0.302185,0,0,0,0,0,0,1462170495309,510
-3.84445198995,9.05537807655,-2.6705589222,0.085428,0.169334,-0.311080,0,0,0,0,0,0,1462170495318,519
-3.8049414,8.98834050075,-2.66068372635,0.097666,0.154080,-0.312543,0,0,0,0,0,0,1462170495328,529
-3.7678334148,9.0067473951,-2.5831629486,0.113542,0.144715,-0.316449,0,0,0,0,0,0,1462170495337,538
-3.71112213615,9.0341272827,-2.56281435735,0.123441,0.125867,-0.326636,0,0,0,0,0,0,1462170495347,548
-3.60742767645,9.0887497662,-2.51313437505,0.129696,0.099959,-0.333151,0,0,0,0,0,0,1462170495357,558
-3.59844487665,9.1261519479,-2.5227153744,0.137171,0.077574,-0.342121,0,0,0,0,0,0,1462170495366,567
-3.59844487665,9.1261519479,-2.5227153744,0.161673,0.065822,-0.358520,0,0,0,0,0,0,1462170495376,577
-3.56178799275,9.1729880307,-2.454775596,0.169056,0.062274,-0.367291,0,0,0,0,0,0,1462170495385,586
-3.6006905766,9.1836183309,-2.3877380202,0.172761,0.063425,-0.374753,0,0,0,0,0,0,1462170495395,596
-3.611163972,9.2029176213,-2.33028144375,0.181285,0.057586,-0.373615,0,0,0,0,0,0,1462170495405,606
-3.61191907635,9.23150371455,-2.30125405575,0.192197,0.056483,-0.369953,0,0,0,0,0,0,1462170495414,615
-3.61176217155,9.18481473,-2.185879995,0.199551,0.061168,-0.379881,0,0,0,0,0,0,1462170495424,625
-3.61176217155,9.18481473,-2.185879995,0.193380,0.076458,-0.377205,0,0,0,0,0,0,1462170495433,634
-3.57435998985,9.21279281715,-2.1371022153,0.184904,0.081090,-0.383326,0,0,0,0,0,0,1462170495443,644
-3.5260235049,9.18331432785,-2.12677591815,0.177620,0.090437,-0.389405,0,0,0,0,0,0,1462170495453,654
-3.52587640665,9.16446613875,-2.1173518236,0.170325,0.099791,-0.394240,0,0,0,0,0,0,1462170495462,663
-3.51569720775,9.12675014745,-2.07874343625,0.169098,0.102140,-0.394210,0,0,0,0,0,0,1462170495472,673
-3.49520151825,9.0510337749,-2.03998795065,0.156808,0.112736,-0.384097,0,0,0,0,0,0,1462170495482,683
-3.49520151825,9.0510337749,-2.03998795065,0.146920,0.133924,-0.376370,0,0,0,0,0,0,1462170495491,692
-3.52332670365,9.01407288795,-2.021129955,0.138318,0.149203,-0.373682,0,0,0,0,0,0,1462170495501,702
-3.47409782265,8.9654422065,-2.0494120452,0.125797,0.181078,-0.348435,0,0,0,0,0,0,1462170495510,711
-3.40676605035,8.9545177098,-2.0676718413,0.115904,0.196401,-0.337042,0,0,0,0,0,0,1462170495520,721
-3.40721715165,8.97337570545,-2.05809084195,0.107208,0.202357,-0.318298,0,0,0,0,0,0,1462170495530,731
-3.34990767345,8.97217930635,-2.0571984459,0.097461,0.196461,-0.312098,0,0,0,0,0,0,1462170495539,740
-3.34990767345,8.97217930635,-2.0571984459,0.094859,0.196567,-0.292204,0,0,0,0,0,0,1462170495549,750
-3.3111423813,8.933570919,-2.03759515245,0.080226,0.180104,-0.277393,0,0,0,0,0,0,1462170495559,760
-3.27269089875,8.9235486249,-2.0272688553,0.087470,0.161397,-0.261472,0,0,0,0,0,0,1462170495568,769
-3.2818207968,8.89541363295,-1.9985356638,0.062040,0.146868,-0.245817,0,0,0,0,0,0,1462170495578,779
-3.2506948071,8.79081697065,-2.03684985465,0.048699,0.128012,-0.238493,0,0,0,0,0,0,1462170495587,788
-3.2878027923,8.7442848909,-2.04687214875,0.034055,0.118595,-0.215755,0,0,0,0,0,0,1462170495597,798
-3.2878027923,8.7442848909,-2.04687214875,0.020583,0.106869,-0.197172,0,0,0,0,0,0,1462170495606,807
-3.32566588185,8.7450301887,-2.0857747326,-0.000481,0.094104,-0.175957,0,0,0,0,0,0,1462170495616,817
-3.3262640814,8.7547582863,-2.0281710579,-0.018572,0.081573,-0.145026,0,0,0,0,0,0,1462170495626,827
-3.31833058245,8.8208936595,-2.0087148627,-0.010635,0.075133,-0.122995,0,0,0,0,0,0,1462170495635,836
-3.30979888395,8.85830564775,-1.9989867651,-0.037596,0.083925,-0.103239,0,0,0,0,0,0,1462170495645,846
-3.31144638435,8.92459792575,-1.97010647535,-0.039838,0.078757,-0.088823,0,0,0,0,0,0,1462170495655,856
-3.31144638435,8.92459792575,-1.97010647535,-0.044914,0.101175,-0.076138,0,0,0,0,0,0,1462170495664,865
-3.33972847455,8.89706113335,-1.9319491893,-0.050612,0.108971,-0.064152,0,0,0,0,0,0,1462170495674,875
-3.35783136585,8.85022505055,-1.93225319235,-0.055030,0.121610,-0.038535,0,0,0,0,0,0,1462170495683,884
-3.3451122705,8.72707439565,-1.99001377185,-0.078629,0.131836,-0.016649,0,0,0,0,0,0,1462170495693,894
