-0.03576448785,0.10639126095,-0.14469564525,0.115643,-0.085781,-0.004472,0.0,0.0,0.0,0.0,0.0,0.0,1461724831213,10
-0.0794526681,0.2187645174,-0.27533850435,0.036315,-0.026313,-0.023518,0.0,0.0,0.0,0.0,0.0,0.0,1461724831223,20
-0.152786049,0.16654463865,-0.26859159795,-0.052677,0.056434,-0.029908,0.0,0.0,0.0,0.0,0.0,0.0,1461724831233,30
-0.14708844345,0.0670375758,-0.1328787525,-0.07997,0.177682,-0.04039,0.0,0.0,0.0,0.0,0.0,0.0,1461724831243,40
-0.1348204494,0.04833648495,-0.07691277165,-0.053673,0.248048,-0.052998,0.0,0.0,0.0,0.0,0.0,0.0,1461724831253,50
-0.1716342381,0.0216920886,0.07047967485,-0.017447,0.256697,-0.057656,0.0,0.0,0.0,0.0,0.0,0.0,1461724831263,60
-0.23118941625,-0.02348668725,0.2374754148,0.060576,0.238779,-0.048577,0.0,0.0,0.0,0.0,0.0,0.0,1461724831273,70
-0.03217529055,-0.03097889145,0.43049773845,0.119676,0.151749,-0.050413,0.0,0.0,0.0,0.0,0.0,0.0,1461724831283,80
0.0122778006,0.1473924465,0.25468591005,0.147926,0.057066,-0.035924,0.0,0.0,0.0,0.0,0.0,0.0,1461724831293,90
-0.19408143105,0.6524101584,0.39697895055,0.240301,-0.034436,0.005689,0.0,0.0,0.0,0.0,0.0,0.0,1461724831313,110
-0.00104930085,0.3655685709,0.05312208135,0.046253,-0.073287,0.004542,0.0,0.0,0.0,0.0,0.0,0.0,1461724831323,120
-0.06524297715,0.2558725026,0.02438888985,0.037498,-0.027574,0.004193,0.0,0.0,0.0,0.0,0.0,0.0,1461724831333,130
-0.0281251854,0.04668898455,0.2141358258,-0.007167,-0.074387,-0.012034,0.0,0.0,0.0,0.0,0.0,0.0,1461724831353,150
-0.1369190511,0.1982688279,-0.00359900385,0.008871,-0.058576,0.014322,0.0,0.0,0.0,0.0,0.0,0.0,1461724831363,160
-0.20769292245,0.37887605925,0.0306748884,0.046353,-0.076632,0.025888,0.0,0.0,0.0,0.0,0.0,0.0,1461724831373,170
-0.05431848045,-0.0399518847,0.0510332862,0.059104,-0.082822,0.004519,0.0,0.0,0.0,0.0,0.0,0.0,1461724831383,180
-0.04384508505,-0.1183650585,0.0941232669,0.084386,-0.030478,-0.016437,0.0,0.0,0.0,0.0,0.0,0.0,1461724831393,190
-0.086493771,0.05551487955,0.2708372979,0.111057,-0.037766,-0.02726,0.0,0.0,0.0,0.0,0.0,0.0,1461724831403,200
-0.0240848868,0.2099386224,0.30136508805,0.099606,-0.097375,-0.025539,0.0,0.0,0.0,0.0,0.0,0.0,1461724831413,210
-0.09187756695,0.36122426925,0.1135794621,0.112477,-0.093236,-0.004375,0.0,0.0,0.0,0.0,0.0,0.0,1461724831423,220
0.01870109085,0.18554973255,0.0490719762,0.102734,-0.072979,-0.015136,0.0,0.0,0.0,0.0,0.0,0.0,1461724831433,230
0.1554730437,0.00583489725,-0.0704698683,0.029932,-0.052731,-0.049861,0.0,0.0,0.0,0.0,0.0,0.0,1461724831443,240
0.15397264155,0.1744781376,-0.19812172965,-0.067489,-0.003946,-0.069716,0.0,0.0,0.0,0.0,0.0,0.0,1461724831453,250
0.15532594545,0.3751397637,-0.37244296245,-0.144559,0.05952,-0.052583,0.0,0.0,0.0,0.0,0.0,0.0,1461724831463,260
0.18509863125,0.312436683,-0.2560294074,-0.163913,0.111397,-0.027319,0.0,0.0,0.0,0.0,0.0,0.0,1461724831473,270
0.080805972,0.22355992035,-0.0867879675,-0.129607,0.117541,0.019218,0.0,0.0,0.0,0.0,0.0,0.0,1461724831483,280
-0.10998045825,0.1509816438,0.1182081537,-0.023614,0.06872,0.047526,0.0,0.0,0.0,0.0,0.0,0.0,1461724831493,290
-0.20575122555,0.1231506549,0.08214946935,0.096105,0.028644,0.048987,0.0,0.0,0.0,0.0,0.0,0.0,1461724831503,300
-0.23089521975,0.1864421286,0.1240528575,0.163588,-0.030666,0.041492,0.0,0.0,0.0,0.0,0.0,0.0,1461724831513,310
-0.1469413452,0.29987449245,0.1654953378,0.154208,-0.085937,0.032495,0.0,0.0,0.0,0.0,0.0,0.0,1461724831523,320
-0.0463849815,0.2612661051,0.15054034905,0.088,-0.097649,0.007603,0.0,0.0,0.0,0.0,0.0,0.0,1461724831533,330
0.03337168965,0.2317876158,-0.12031656195,-0.005153,-0.05518,-0.019691,0.0,0.0,0.0,0.0,0.0,0.0,1461724831543,340
0.16579934085,0.2073889194,-0.2772703947,-0.080417,0.050015,-0.036001,0.0,0.0,0.0,0.0,0.0,0.0,1461724831553,350
0.2094875211,0.1725364407,-0.4659680298,-0.126665,0.138054,-0.021497,0.0,0.0,0.0,0.0,0.0,0.0,1461724831563,360
0.06479187585,0.2656006002,-0.3577821702,-0.084235,0.252533,0.04954,0.0,0.0,0.0,0.0,0.0,0.0,1461724831573,370
-0.21547932315,0.0799037694,0.4212305487,0.025765,0.256923,0.075185,0.0,0.0,0.0,0.0,0.0,0.0,1461724831583,380
-0.44516833725,-0.0577605795,0.8176112997,0.069089,0.070301,0.013665,0.0,0.0,0.0,0.0,0.0,0.0,1461724831593,390
-0.4905040179,-0.063742575,0.7990573071,0.05486,-0.121896,-0.035579,0.0,0.0,0.0,0.0,0.0,0.0,1461724831603,400
-0.33653137635,0.33562917375,0.5889617799,0.037151,-0.202874,-0.022948,0.0,0.0,0.0,0.0,0.0,0.0,1461724831613,410
-0.12569055135,0.4599860343,0.34551417615,-0.024562,-0.227639,-0.006194,0.0,0.0,0.0,0.0,0.0,0.0,1461724831623,420
0.13496754765,0.28924419225,-0.03726489,-0.109956,-0.197273,0.025174,0.0,0.0,0.0,0.0,0.0,0.0,1461724831633,430
0.26680680585,0.2370243135,-0.44232443775,-0.182971,-0.079624,0.052425,0.0,0.0,0.0,0.0,0.0,0.0,1461724831643,440
0.30540538665,0.08469917235,-0.63280686495,-0.228193,0.019039,0.068953,0.0,0.0,0.0,0.0,0.0,0.0,1461724831653,450
0.14993234295,-0.11986546065,-0.5430278997,-0.228479,0.087044,0.077914,0.0,0.0,0.0,0.0,0.0,0.0,1461724831663,460
0.00912989805,-0.19557202665,-0.39907755225,-0.146427,0.107539,0.07168,0.0,0.0,0.0,0.0,0.0,0.0,1461724831673,470
-0.04833648495,-0.25902040515,-0.2810164968,-0.041982,0.120747,0.05253,0.0,0.0,0.0,0.0,0.0,0.0,1461724831683,480
-0.22744331415,-0.28116359505,-0.04998398535,0.046798,0.071074,0.044759,0.0,0.0,0.0,0.0,0.0,0.0,1461724831693,490
-0.24809590845,-0.2774272995,0.18913892985,0.138369,-0.115813,0.039306,0.0,0.0,0.0,0.0,0.0,0.0,1461724831703,500
