94.9672473605,9.74511402501,9.74505312495,0,0,0
95.3819007551,9.76636579056,9.76629411225,0,0,0
95.3819007551,9.76636579056,9.76629411225,0,0,0
94.8623795343,9.73973200526,9.73965952245,0,0,0
95.545029099,9.77471376046,9.7746787125,0,0,0
95.3925639955,9.7669116918,9.7668923118,0,0,0
95.3170836899,9.7630468446,9.763008918,0,0,0
95.4345299629,9.76905983004,9.7689909135,0,0,0
95.3753421348,9.7660300089,9.76599991575,0,0,0
95.2085965148,9.75748925261,9.75746821725,0,0,0
95.0633228714,9.75004219844,9.7499858196,0,0,0
94.9473049257,9.74409076957,9.7440038241,0,0,0
95.144608641,9.7542097907,9.75417321645,0,0,0
94.9730319268,9.74541081365,9.74534732145,0,0,0
95.1977503112,9.75693344813,9.7568700177,0,0,0
95.1157008531,9.75272786728,9.75268262085,0,0,0
95.1505639939,9.75451505683,9.7544772195,0,0,0
95.2792433744,9.76110871645,9.76105741455,0,0,0
94.7920890161,9.73612289447,9.73607032515,0,0,0
95.2341366573,9.75879791046,9.75866461635,0,0,0
95.1455390488,9.75425748321,9.75417321645,0,0,0
95.028105293,9.7482360093,9.74819122095,0,0,0
95.0981746789,9.75182929911,9.75178041825,0,0,0
95.1675666524,9.75538654551,9.75536961555,0,0,0
95.0487422392,9.74929444828,9.7492405218,0,0,0
95.3097541133,9.76267146396,9.7625578167,0,0,0
95.008314814,9.74722087643,9.7471419201,0,0,0
95.1919361649,9.75663549411,9.7565758212,0,0,0
94.7719120531,9.73508664846,9.7350210243,0,0,0
95.2186448457,9.75800414253,9.75791931855,0,0,0
94.935349971,9.74347730387,9.74340562455,0,0,0
95.0251518037,9.74808451973,9.7480441227,0,0,0
94.9491839371,9.74418718709,9.74415092235,0,0,0
95.29954545,9.76214860827,9.7621067154,0,0,0
95.2060626227,9.7573594083,9.757321119,0,0,0
95.1919067131,9.75663398479,9.7565758212,0,0,0
95.0364136675,9.74866214757,9.74864232225,0,0,0
94.9144814315,9.74240634708,9.7423563237,0,0,0
95.3409091428,9.76426695368,9.7642053171,0,0,0
95.1507738211,9.75452581221,9.7544772195,0,0,0
95.3184532579,9.76311698475,9.763008918,0,0,0
95.1036925348,9.75211220889,9.7520844213,0,0,0
94.5998568445,9.72624577339,9.7261951293,0,0,0
94.9263809495,9.74301703527,9.74295452325,0,0,0
94.8735894132,9.74030745989,9.740257722,0,0,0
94.9756926431,9.74554732394,9.7454944197,0,0,0
94.9963002496,9.74660454977,9.74654372055,0,0,0
95.1368401761,9.75381157169,9.7537319217,0,0,0
94.5914305282,9.72581258961,9.725744028,0,0,0
94.6117479909,9.72685704588,9.72679332885,0,0,0
95.090169076,9.75141882374,9.7513391235,0,0,0
94.9705196378,9.74528191679,9.7452002232,0,0,0
95.5307468206,9.77398316044,9.7739334147,0,0,0
96.0494467106,9.80048196318,9.8004110997,0,0,0
95.8382398921,9.78970070493,9.7896435078,0,0,0
95.0518744827,9.74945508645,9.74938762005,0,0,0
94.7540963227,9.73417157865,9.73412862825,0,0,0
94.4685600075,9.71949381437,9.71945802945,0,0,0
94.2136313666,9.70637065883,9.70629763935,0,0,0
94.4256854968,9.71728797025,9.71722213605,0,0,0
100.046332921,10.0023163778,10.0019749284,0,0,0
94.422480773,9.7171230708,9.71706523125,0,0,0
99.1235220934,9.95607965484,9.9560410482,0,0,0
96.3391589323,9.81525134331,9.81522879675,0,0,0
95.360680813,9.76527935151,9.76525461795,0,0,0
93.6660993129,9.67812478287,9.67801554915,0,0,0
92.0425636682,9.59388157464,9.5937674781,0,0,0
92.7325516265,9.62977422511,9.6296790642,0,0,0
95.4189791337,9.7682638751,9.7682456157,0,0,0
97.4204817849,9.8701814464,9.87014547675,0,0,0
97.4739060899,9.87288742415,9.872842278,0,0,0
95.8417381346,9.78987937283,9.78979060605,0,0,0
94.1695268411,9.70409845587,9.7040519394,0,0,0
93.4941962031,9.66923969105,9.6691798476,0,0,0
93.5467856063,9.67195872646,9.67187664885,0,0,0
94.8264700744,9.73788837862,9.7378649238,0,0,0
95.4482448818,9.76976176178,9.7697362113,0,0,0
96.7663563634,9.836989192,9.8369306919,0,0,0
96.7718711245,9.83726949537,9.8372248884,0,0,0
94.9961305399,9.74659584367,9.74654372055,0,0,0
93.4707173515,9.66802551463,9.6679834485,0,0,0
93.2133331454,9.65470523348,9.6546661536,0,0,0
94.4566615097,9.71888170057,9.7188598299,0,0,0
95.7184702032,9.78358166538,9.7835046075,0,0,0
96.1488058681,9.80554974839,9.80550069915,0,0,0
96.9986090153,9.848787185,9.84874758465,0,0,0
96.0516680711,9.80059529167,9.8005680045,0,0,0
94.5468585961,9.72352089503,9.72349832805,0,0,0
93.1647259367,9.6521876244,9.65212625715,0,0,0
93.9483676774,9.69269661536,9.6926763414,0,0,0
94.9614215815,9.74481511274,9.7447491219,0,0,0
96.3017030824,9.81334311447,9.81328709985,0,0,0
96.7044607959,9.83384262615,9.83378278935,0,0,0
96.1040528096,9.80326745578,9.8032549992,0,0,0
95.1537579892,9.75467877427,9.75462431775,0,0,0
94.0986460291,9.70044566137,9.7003058373,0,0,0
94.6343440882,9.72801850781,9.72798972795,0,0,0
95.652945971,9.78023240884,9.7802096067,0,0,0
96.3037461089,9.81344720824,9.8134341981,0,0,0
96.3566012721,9.8161398356,9.81613099935,0,0,0
95.206818508,9.75739814233,9.757321119,0,0,0
94.3229154372,9.71199852951,9.7119756318,0,0,0
94.0334082332,9.69708245985,9.69702064305,0,0,0
94.3026106325,9.71095312688,9.7109361375,0,0,0
95.3435831731,9.76440388212,9.76435241535,0,0,0
97.496202525,9.87401653457,9.8735875758,0,0,0
98.7366391083,9.93663117502,9.936584853,0,0,0
94.324415277,9.71207574502,9.7119756318,0,0,0
