% Compass data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: still_drop
% 	 2: walk_drop
% 	 3: other
% 	 4: dtw_same
% 	 5: dtw_diff
% 	 6: delete
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Magnetic heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 		 NOTE: True heading only provides valid values when GPS is activated at same time!
% 	 3: True heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 	 4: Error likelihood - negative values indicate invalid values
% 	 5: Geomagnetic data for the x-axis measured in microteslas
% 	 6: Geomagnetic data for the y-axis measured in microteslas
% 	 7: Geomagnetic data for the z-axis measured in microteslas
% 	 8: Label used for the current sample
% 
% 
1462090992.861	 134.856827	 -1.000000	 15.000000	 -11.981608	 -32.318531	 1.956516	 1
1462090992.882	 134.895111	 -1.000000	 15.000000	 -11.923791	 -32.260914	 1.928680	 1
1462090992.902	 136.079285	 -1.000000	 15.000000	 -12.062551	 -32.399208	 2.145782	 1
1462090992.924	 136.154770	 -1.000000	 15.000000	 -12.478826	 -32.399208	 2.145782	 1
1462090992.943	 135.746902	 -1.000000	 15.000000	 -12.791030	 -32.226341	 2.179180	 1
1462090992.972	 135.923584	 -1.000000	 15.000000	 -12.791030	 -32.157204	 2.245983	 1
1462090992.984	 135.859787	 -1.000000	 15.000000	 -12.825719	 -32.053486	 2.279385	 1
1462090993.002	 135.681366	 -1.000000	 15.000000	 -12.825719	 -31.776905	 2.279385	 1
1462090993.031	 135.668457	 -1.000000	 15.000000	 -12.860408	 -31.604042	 2.379585	 1
1462090993.044	 135.706329	 -1.000000	 15.000000	 -12.860408	 -31.604042	 2.379585	 1
1462090993.062	 135.699600	 -1.000000	 15.000000	 -12.929788	 -31.465748	 2.379585	 1
1462090993.091	 135.483612	 -1.000000	 15.000000	 -12.999166	 -31.742321	 2.179180	 1
1462090993.104	 135.005264	 -1.000000	 15.000000	 -12.756337	 -31.638603	 1.611374	 1
1462090993.122	 134.476410	 -1.000000	 15.000000	 -12.721648	 -31.673180	 1.177166	 1
1462090993.150	 133.323471	 -1.000000	 15.000000	 -12.825719	 -31.500317	 0.542561	 1
1462090993.163	 132.510284	 -1.000000	 15.000000	 -12.617583	 -31.362022	 -0.058647	 1
1462090993.183	 131.441055	 -1.000000	 15.000000	 -12.721654	 -30.981728	 -0.426052	 1
1462090993.204	 130.678558	 -1.000000	 15.000000	 -12.825723	 -31.154591	 -0.659855	 1
1462090993.224	 129.342346	 -1.000000	 15.000000	 -12.652276	 -31.050873	 -1.428066	 1
1462090993.244	 128.500717	 -1.000000	 15.000000	 -12.409448	 -31.362022	 -2.062679	 1
1462090993.264	 128.274597	 -1.000000	 15.000000	 -12.166619	 -31.742321	 -2.630489	 1
1462090993.285	 128.025116	 -1.000000	 15.000000	 -12.235997	 -31.880608	 -3.098099	 1
1462090993.305	 127.962234	 -1.000000	 15.000000	 -11.819722	 -31.949757	 -3.565708	 1
1462090993.327	 127.854950	 -1.000000	 15.000000	 -11.542205	 -31.949757	 -3.632504	 1
1462090993.345	 126.665184	 -1.000000	 15.000000	 -11.368758	 -31.569458	 -4.066708	 1
1462090993.365	 125.169113	 -1.000000	 15.000000	 -10.813725	 -31.223732	 -5.001926	 1
1462090993.389	 123.905701	 -1.000000	 15.000000	 -9.842416	 -31.016296	 -6.271137	 1
1462090993.406	 123.083847	 -1.000000	 15.000000	 -9.183312	 -30.635998	 -7.707355	 1
1462090993.426	 123.263916	 -1.000000	 15.000000	 -8.385451	 -30.532276	 -9.210377	 1
1462090993.448	 124.653709	 -1.000000	 15.000000	 -7.656968	 -30.566845	 -10.245792	 1
1462090993.466	 125.866615	 -1.000000	 15.000000	 -7.830415	 -30.601418	 -10.880405	 1
1462090993.488	 126.531326	 -1.000000	 15.000000	 -8.142623	 -30.359413	 -11.448215	 1
1462090993.509	 125.866447	 -1.000000	 15.000000	 -8.836415	 -29.875397	 -12.316624	 1
1462090993.528	 125.262314	 -1.000000	 15.000000	 -9.495519	 -29.564247	 -13.018032	 1
1462090993.548	 123.889984	 -1.000000	 15.000000	 -10.085240	 -28.699940	 -14.120247	 1
1462090993.569	 123.991943	 -1.000000	 15.000000	 -10.050551	 -28.181347	 -15.088863	 1
1462090993.588	 124.502106	 -1.000000	 15.000000	 -10.015862	 -27.731911	 -16.324680	 1
1462090993.611	 125.760666	 -1.000000	 15.000000	 -9.807725	 -27.178749	 -17.193096	 1
1462090993.629	 127.447418	 -1.000000	 15.000000	 -9.322068	 -26.902176	 -17.861118	 1
1462090993.649	 128.026871	 -1.000000	 15.000000	 -9.079244	 -26.660164	 -18.562534	 1
1462090993.668	 127.596619	 -1.000000	 15.000000	 -8.732347	 -26.314438	 -19.230541	 1
1462090993.689	 127.289871	 -1.000000	 15.000000	 -7.691659	 -25.968712	 -19.698139	 1
1462090993.709	 127.629967	 -1.000000	 15.000000	 -6.685658	 -26.349014	 -19.798336	 1
1462090993.729	 127.298225	 -1.000000	 15.000000	 -5.194005	 -26.176147	 -20.165737	 1
1462090993.756	 128.019165	 -1.000000	 15.000000	 -3.077937	 -26.141579	 -20.332745	 1
1462090993.770	 130.100357	 -1.000000	 15.000000	 -0.372149	 -26.003288	 -20.132343	 1
1462090993.790	 133.842346	 -1.000000	 15.000000	 2.611158	 -26.141579	 -19.263935	 1
1462090993.810	 133.984695	 -1.000000	 15.000000	 6.531086	 -25.761276	 -18.295322	 1
