	 5
1462172460.080	 0	 0.066376	 -0.250702	 -1.008850	 5
1462172460.090	 0	 0.065399	 -0.248779	 -1.011795	 5
1462172460.099	 0	 0.070328	 -0.254593	 -1.000946	 5
1462172460.109	 0	 0.070328	 -0.254593	 -1.000946	 5
1462172460.119	 0	 0.069504	 -0.265121	 -0.992157	 5
1462172460.128	 0	 0.069626	 -0.270889	 -0.992157	 5
1462172460.138	 0	 0.072495	 -0.268082	 -0.993088	 5
1462172460.147	 0	 0.075424	 -0.264359	 -1.003830	 5
1462172460.157	 0	 0.075424	 -0.264359	 -1.003830	 5
1462172460.167	 0	 0.072372	 -0.257584	 -1.007782	 5
1462172460.176	 0	 0.069351	 -0.251755	 -1.010788	 5
1462172460.186	 0	 0.074219	 -0.248993	 -1.016586	 5
1462172460.195	 0	 0.075363	 -0.257690	 -1.015594	 5
1462172460.205	 0	 0.074402	 -0.260513	 -1.008743	 5
1462172460.215	 0	 0.074402	 -0.260513	 -1.008743	 5
1462172460.224	 0	 0.074463	 -0.264359	 -1.007767	 5
1462172460.234	 0	 0.074249	 -0.253769	 -1.008743	 5
1462172460.244	 0	 0.072327	 -0.253769	 -1.012695	 5
1462172460.253	 0	 0.069046	 -0.239212	 -1.007812	 5
1462172460.263	 0	 0.076035	 -0.251785	 -0.989090	 5
1462172460.272	 0	 0.076035	 -0.251785	 -0.989090	 5
1462172460.282	 0	 0.076248	 -0.268982	 -0.969467	 5
1462172460.292	 0	 0.077209	 -0.270889	 -0.961609	 5
1462172460.301	 0	 0.083069	 -0.270065	 -0.963486	 5
1462172460.311	 0	 0.076279	 -0.269012	 -0.973389	 5
1462172460.320	 0	 0.073242	 -0.260361	 -0.984222	 5
1462172460.330	 0	 0.074158	 -0.251801	 -0.999908	 5
1462172460.340	 0	 0.074158	 -0.251801	 -0.999908	 5
1462172460.349	 0	 0.068405	 -0.253662	 -1.010803	 5
1462172460.359	 0	 0.065506	 -0.253616	 -1.012787	 5
1462172460.368	 0	 0.062637	 -0.257355	 -1.009888	 5
1462172460.378	 0	 0.067596	 -0.259415	 -1.012756	 5
1462172460.388	 0	 0.062668	 -0.255508	 -1.020676	 5
1462172460.397	 0	 0.061554	 -0.246857	 -1.026581	 5
1462172460.407	 0	 0.061554	 -0.246857	 -1.026581	 5
1462172460.416	 0	 0.059570	 -0.242966	 -1.029541	 5
1462172460.426	 0	 0.055618	 -0.243790	 -1.021774	 5
1462172460.436	 0	 0.059525	 -0.244843	 -1.019760	 5
1462172460.445	 0	 0.056595	 -0.250473	 -1.006058	 5
1462172460.455	 0	 0.060608	 -0.258209	 -0.997162	 5
1462172460.464	 0	 0.067490	 -0.260284	 -0.996078	 5
1462172460.474	 0	 0.075195	 -0.253784	 -1.005783	 5
1462172460.484	 0	 0.075195	 -0.253784	 -1.005783	 5
1462172460.493	 0	 0.077194	 -0.253876	 -1.012619	 5
1462172460.503	 0	 0.070282	 -0.250793	 -1.007813	 5
1462172460.513	 0	 0.069244	 -0.248810	 -1.003906	 5
1462172460.522	 0	 0.067368	 -0.257339	 -0.988235	 5
1462172460.532	 0	 0.063492	 -0.262039	 -0.978485	 5
1462172460.542	 0	 0.064529	 -0.264008	 -0.983383	 5
1462172460.551	 0	 0.064529	 -0.264008	 -0.983383	 5
1462172460.561	 0	 0.066589	 -0.264130	 -0.999039	 5
1462172460.570	 0	 0.067612	 -0.261322	 -1.011780	 5
1462172460.580	 0	 0.074417	 -0.255798	 -1.026398	 5
1462172460.589	 0	 0.073532	 -0.260590	 -1.023483	 5
1462172460.599	 0	 0.075470	 -0.261551	 -1.018555	 5
1462172460.609	 0	 0.075470	 -0.261551	 -1.018555	 5
1462172460.618	 0	 0.075439	 -0.261536	 -1.015610	 5
1462172460.628	 0	 0.073456	 -0.260529	 -1.013657	 5
1462172460.638	 0	 0.068542	 -0.261337	 -1.007858	 5
1462172460.647	 0	 0.069519	 -0.261353	 -1.007843	 5
1462172460.657	 0	 0.071259	 -0.251755	 -1.003876	 5
1462172460.667	 0	 0.071259	 -0.251755	 -1.003876	 5
1462172460.676	 0	 0.067383	 -0.255463	 -0.996079	 5
1462172460.686	 0	 0.070297	 -0.254578	 -0.997025	 5
1462172460.695	 0	 0.073303	 -0.260406	 -0.993057	 5
1462172460.705	 0	 0.072342	 -0.261337	 -0.992111	 5
1462172460.714	 0	 0.074265	 -0.260406	 -0.989120	 5
1462172460.724	 0	 0.074265	 -0.260407	 -0.989120	 5
1462172460.734	 0	 0.071320	 -0.257492	 -0.997009	 5
1462172460.743	 0	 0.066345	 -0.253540	 -0.997070	 5
1462172460.753	 0	 0.062332	 -0.247650	 -0.996155	 5
1462172460.763	 0	 0.062225	 -0.242828	 -0.994186	 5
1462172460.772	 0	 0.061142	 -0.242722	 -0.980453	 5
1462172460.782	 0	 0.061142	 -0.242722	 -0.980453	 5
1462172460.791	 0	 0.067245	 -0.251572	 -0.988235	 5
1462172460.801	 0	 0.081070	 -0.258652	 -0.993927	 5
1462172460.811	 0	 0.097137	 -0.276382	 -1.003510	 5
1462172460.820	 0	 0.103043	 -0.279434	 -1.004440	 5
1462172460.830	 0	 0.103043	 -0.279434	 -1.004440	 5
1462172460.840	 0	 0.105087	 -0.284256	 -1.003418	 5
1462172460.849	 0	 0.114960	 -0.289307	 -1.004257	 5
1462172460.859	 0	 0.122162	 -0.306808	 -1.004181	 5
1462172460.868	 0	 0.133362	 -0.327286	 -1.009918	 5
1462172460.878	 0	 0.144531	 -0.346802	 -1.013718	 5
1462172460.887	 0	 0.144531	 -0.346802	 -1.013718	 5
1462172460.897	 0	 0.143646	 -0.351562	 -1.009811	 5
1462172460.907	 0	 0.152039	 -0.377777	 -1.014603	 5
1462172460.916	 0	 0.154388	 -0.390457	 -1.034210	 5
1462172460.926	 0	 0.154785	 -0.396439	 -1.070511	 5
1462172460.935	 0	 0.142700	 -0.379791	 -1.066757	 5
1462172460.945	 0	 0.142700	 -0.379791	 -1.066757	 5
1462172460.955	 0	 0.159943	 -0.412872	 -1.062622	 5
1462172460.964	 0	 0.195633	 -0.435867	 -1.075867	 5
1462172460.974	 0	 0.324982	 -0.542007	 -1.122162	 5
1462172460.984	 0	 0.381256	 -0.610779	 -1.149872	 5
1462172460.993	 0	 0.381256	 -0.610779	 -1.149872	 5
1462172461.003	 0	 0.435852	 -0.647751	 -1.174622	 5
1462172461.012	 0	 0.439102	 -0.703720	 -1.188385	 5
1462172461.022	 0	 0.453705	 -0.737915	 -1.218613	 5
1462172461.032	 0	 0.458298	 -0.753708	 -1.269608	 5
1462172461.041	 0	 0.466354	 -0.788879	 -1.334290	 5
1462172461.051	 0	 0.466354	 -0.788879	 -1.334290	 5
1462172461.061	 0	 0.440186	 -0.778015	 -1.389618	 5
1462172461.070	 0	 0.515686	 -0.781906	 -1.439545	 5
1462172461.080	 0	 0.560211	 -0.799469	 -1.475204	 5
1462172461.089	 0	 0.593369	 -0.839798	 -1.495361	 5
1462172461.099	 0	 0.621796	 -0.884796	 -1.515640	 5
1462172461.108	 0	 0.621796	 -0.884796	 -1.515640	 5
1462172461.118	 0	 0.618317	 -0.904938	 -1.514725	 5
1462172461.128	 0	 0.607727	 -0.914276	 -1.506042	 5
1462172461.138	 0	 0.569260	 -0.891312	 -1.511505	 5
1462172461.147	 0	 0.555649	 -0.848648	 -1.509689	 5
1462172461.157	 0	 0.537064	 -0.802017	 -1.504990	 5
1462172461.166	 0	 0.537064	 -0.802017	 -1.504990	 5
1462172461.176	 0	 0.510269	 -0.744446	 -1.473923	 5
1462172461.185	 0	 0.488495	 -0.694702	 -1.440826	 5
1462172461.195	 0	 0.476364	 -0.681808	 -1.422348	 5
1462172461.205	 0	 0.463730	 -0.693863	 -1.391129	 5
1462172461.214	 0	 0.449631	 -0.732758	 -1.346252	 5
1462172461.224	 0	 0.449631	 -0.732758	 -1.346252	 5
1462172461.233	 0	 0.416580	 -0.702972	 -1.314316	 5
1462172461.243	 0	 0.363663	 -0.655411	 -1.281677	 5
1462172461.253	 0	 0.285172	 -0.596695	 -1.251373	 5
1462172461.262	 0	 0.194046	 -0.494400	 -1.223145	 5
1462172461.272	 0	 0.111053,0.07866,0,0,0,0,0,0,1462170427581,820
-0.18704032815,0.7219974372,-9.77557110855,-0.086581,0.153758,0.106817,0,0,0,0,0,0,1462170427591,830
-0.1666917369,0.7764630159,-9.6652964538,-0.069515,0.100855,0.14015,0,0,0,0,0,0,1462170427601,840
-0.15562014195,0.826888296,-9.57206558295,-0.065999,0.049669,0.161916,0,0,0,0,0,0,1462170427611,850
-0.1440974457,0.870429378,-9.61411606935,-0.082893,0.023974,0.180425,0,0,0,0,0,0,1462170427621,860
-0.133172949,0.8651926803,-9.5852357796,-0.122308,0.011068,0.186221,0,0,0,0,0,0,1462170427631,870
0.0504252801,0.9786152376,-9.6688856511,-0.190395,-0.023269,0.206323,0,0,0,0,0,0,1462170427651,890
0.2099386224,1.01961642315,-9.7342757265,-0.19478,0.026492,0.241071,0,0,0,0,0,0,1462170427661,900
0.33039247605,0.90350687115,-9.69970763775,-0.193925,0.081713,0.253339,0,0,0,0,0,0,1462170427671,910
0.3564288663,0.9419583537,-9.5478335979,-0.19728,0.115726,0.255183,0,0,0,0,0,0,1462170427681,920
0.2564805087,1.06541301165,-9.4644779229,-0.211254,0.148557,0.268855,0,0,0,0,0,0,1462170427691,930
0.1833040326,1.10611019415,-9.38487815655,-0.23689,0.166446,0.289165,0,0,0,0,0,0,1462170427701,940
0.00793349895,1.2141489555,-9.41196384765,-0.272098,0.173709,0.300061,0,0,0,0,0,0,1462170427711,950
-0.14424454395,1.29943652085,-9.51401080695,-0.314781,0.176741,0.304668,0,0,0,0,0,0,1462170427721,960
-0.1882465338,1.1887107648,-9.5743112829,-0.361567,0.140444,0.304347,0,0,0,0,0,0,1462170427731,970
-0.26515930545,1.1140436931,-9.6629036556,-0.392175,0.065899,0.303179,0,0,0,0,0,0,1462170427741,980
-0.2748775965,1.1022169938,-9.7067389341,-0.383199,-0.025559,0.305018,0,0,0,0,0,0,1462170427751,990
-0.21936271695,1.13064618225,-9.7628520132,-0.335708,-0.122351,0.324689,0,0,0,0,0,0,1462170427761,1000
-0.1683392373,1.1758445712,-9.8025097014,-0.265943,-0.180869,0.355533,0,0,0,0,0,0,1462170427771,1010
-0.10474376055,1.1930452599,-9.82017129795,-0.189919,-0.218022,0.376534,0,0,0,0,0,0,1462170427781,1020
-0.01346439315,1.2997405239,-9.81118849815,-0.12571,-0.243467,0.391132,0,0,0,0,0,0,1462170427791,1030
0.08903366745,1.51641624615,-9.93479025435,-0.076732,-0.194615,0.421158,0,0,0,0,0,0,1462170427801,1040
0.22624691505,1.63297689945,-10.0119972225,-0.065482,-0.059772,0.458173,0,0,0,0,0,0,1462170427811,1050
0.21577351965,1.6368700998,-9.9118919601,-0.106669,0.074099,0.465818,0,0,0,0,0,0,1462170427821,1060
0.1105786578,1.55830982775,-9.6612561552,-0.188229,0.16221,0.456117,0,0,0,0,0,0,1462170427831,1070
-0.0674886771,1.57282352175,-9.40013714835,-0.283351,0.182228,0.44397,0,0,0,0,0,0,1462170427841,1080
-0.1740270363,1.659464391,-9.2154896184,-0.352549,0.138487,0.434322,0,0,0,0,0,0,1462170427851,1090
-0.25168510575,1.6587190932,-9.1080490566,-0.387356,0.046924,0.432283,0,0,0,0,0,0,1462170427861,1100
-0.29583419385,1.74355555725,-9.0902403618,-0.383377,-0.109488,0.44223,0,0,0,0,0,0,1462170427871,1110
-0.3226158819,1.88137681095,-9.1325850447,-0.346072,-0.307368,0.463996,0,0,0,0,0,0,1462170427881,1120
-0.2871553971,2.0200904607,-9.2569320987,-0.284135,-0.510609,0.501584,0,0,0,0,0,0,1462170427891,1130
-0.1699867377,2.2602528702,-9.5331629991,-0.199963,-0.672445,0.558854,0,0,0,0,0,0,1462170427901,1140
0.0754123695,2.5683550581,-9.84829648335,-0.108588,-0.751417,0.632331,0,0,0,0,0,0,1462170427911,1150
0.33772777545,2.8032807699,-10.0540477089,-0.030462,-0.734721,0.70823,0,0,0,0,0,0,1462170427921,1160
0.58163628705,2.9575574145,-10.1846807615,0.024865,-0.653062,0.763474,0,0,0,0,0,0,1462170427931,1170
0.67605375045,3.10480276275,-10.0018278302,0.050432,-0.602291,0.81287,0,0,0,0,0,0,1462170427941,1180
0.6718663536,3.26790530235,-9.5566594929,0.071113,-0.626164,0.88645,0,0,0,0,0,0,1462170427951,1190
0.5171386077,3.4820313216,-9.1346836464,0.097327,-0.66936,0.986805,0,0,0,0,0,0,1462170427961,1200
0.49439721825,3.5493630939,-8.8517254527,0.151643,-0.774282,1.103477,0,0,0,0,0,0,1462170427971,1210
0.4824234207,3.48098202075,-8.35807353225,0.220213,-0.958936,1.220766,0,0,0,0,0,0,1462170427981,1220
0.25048870665,3.6297179646,-8.0077737597,0.280164,-1.132926,1.330571,0,0,0,0,0,0,1462170427991,1230
0.05147458095,3.86106428565,-7.87594430805,0.333647,-1.293107,1.440303,0,0,0,0,0,0,1462170428001,1240
-0.07497107475,3.8869437711,-7.7559415557,0.3637,-1.458716,1.555619,0,0,0,0,0,0,1462170428011,1250
-0.1521780429,3.81003099945,-7.70850727335,0.375504,-1.600986,1.671943,0,0,0,0,0,0,1462170428021,1260
-0.23238581535,3.7934285103,-7.66435818525,0.373244,-1.709206,1.780612,0,0,0,0,0,0,1462170428031,1270
-0.40970785245,3.74509202535,-7.6592685858,0.363344,-1.800267,1.866806,0,0,0,0,0,0,1462170428041,1280
-0.6153021732,3.6864390498,-7.78870523925,0.347881,-1.849808,1.945202,0,0,0,0,0,0,1462170428051,1290
-0.8252407956,3.6701209506,-7.89210550245,0.325847,-1.868483,2.01804,0,0,0,0,0,0,1462170428061,1300
-1.04072011875,3.62433416865,-7.99579996215,0.303744,-1.874378,2.088627,0,0,0,0,0,0,1462170428071,1310
-1.3223348151,3.6491741598,-8.1114682194,0.267763,-1.872923,2.166728,0,0,0,0,0,0,1462170428081,1320
-1.5717742209,3.7465924275,-8.198864193,0.226577,-1.882268,2.265224,0,0,0,0,0,0,1462170428091,1330
-1.83648242505,3.7537708221,-8.20454218545,0.189775,-1.907624,2.373422,0,0,0,0,0,0,1462170428101,1340
-2.1677771037,3.6367590675,-8.23492287735,0.176332,-1.925317,2.461096,0,0,0,0,0,0,1462170428111,1350
-2.3902877232,3.41769054705,-8.1846446955,0.187349,-1.942783,2.52724,0,0,0,0,0,0,1462170428121,1360
-2.55712655835,3.1520801403,-8.03351595345,0.226071,-1.963256,2.579316,0,0,0,0,0,0,1462170428131,1370
-2.7431273922,2.88872524005,-7.82716652835,0.287209,-1.987894,2.628038,0,0,0,0,0,0,1462170428141,1380
-2.88497913795,2.62057493685,-7.4853984543,0.358017,-2.025274,2.67786,0,0,0,0,0,0,1462170428151,1390
-3.0172596909,2.42440471065,-7.1135536914,0.419417,-2.102054,2.730262,0,0,0,0,0,0,1462170428161,1400
-3.0462870789,2.4761734881,-6.67930985085,0.481993,-2.183249,2.805076,0,0,0,0,0,0,1462170428171,1410
-3.25772610345,3.0943195608,-6.6035934783,0.541139,-2.180731,2.921772,0,0,0,0,0,0,1462170428181,1420
-3.68448754635,3.74913232395,-6.5893739808,0.552936,-2.090117,3.044454,0,0,0,0,0,0,1462170428191,1430
-4.18921106175,3.69900124035,-6.4747550244,0.476996,-1.995124,3.114572,0,0,0,0,0,0,1462170428201,1440
-4.6162765077,3.3726490629,-6.2845667937,0.33714,-1.975394,3.124132,0,0,0,0,0,0,1462170428211,1450
-5.1043877274,3.06828317055,-6.02344778685,0.183685,-2.057432,3.08147,0,0,0,0,0,0,1462170428221,1460
-5.6029723425,2.8622377485,-5.59668634395,0.059472,-2.236124,3.031991,0,0,0,0,0,0,1462170428231,1470
-5.96568720735,2.8496657514,-5.2004526912,0.006307,-2.510628,3.023285,0,0,0,0,0,0,1462170428241,1480
-6.2075069238,3.00709029855,-4.95384737835,0.04104,-2.821436,3.069571,0,0,0,0,0,0,1462170428251,1490
-6.42896824245,3.3585864702,-4.94592368595,0.133376,-3.096178,3.152322,0,0,0,0,0,0,1462170428261,1500
-6.6972656439,3.51136271265,-5.0009874642,0.226427,-3.300683,3.23015,0,0,0,0,0,0,1462170428271,1510
-6.9329366535,3.5911193838,-5.12832551595,0.276257,-3.415767,3.279812,0,0,0,0,0,0,1462170428281,1520
-7.1614292685,3.68089834905,-5.2371095751,0.261569,-3.455284,3.296294,0,0,0,0,0,0,1462170428291,1530
-7.29729901875,3.60772187295,-5.22723437925,0.194094,-3.425519,3.267825,0,0,0,0,0,0,1462170428301,1540
-7.3867837875,3.541733598,-5.04034114935,0.088772,-3.331689,3.193265,0,0,0,0,0,0,1462170428311,1550
-7.46324545785,3.70843514145,-4.7615703525,-0.023224,-3.194152,3.102371,0,0,0,0,0,0,1462170428321,1560
-7.6152764025,3.91013626185,-4.3690729953,-0.140626,-3.042795,3.010329,0,0,0,0,0,0,1462170428331,1570
-7.6541887929,4.0286484186,-4.07010070545,-0.255877,-2.88619,2.926743,0,0,0,0,0,0,1462170428341,1580
-7.7343867588,4.35186250005,-3.94904865225,-0.3722,-2.728525,2.845291,0,0,0,0,0,0,1462170428351,1590
-7.84122912105,4.57377492,-3.85731818355,-0.506743,-2.56128,2.755382,0,0,0,0,0,0,1462170428361,1600
-7.76866065105,4.5977225151,-3.80030290185,-0.66167,-2.369648,2.667555,0,0,0,0,0,0,1462170428371,1610
-7.7505479532,4.9569952809,-3.95997314895,-0.799472,-2.160127,2.611382,0,0,0,0,0,0,1462170428381,1620
-7.76985705015,5.59115544975,-4.17783546375,-0.922332,-1.936859,2.574139,0,0,0,0,0,0,1462170428391,1630
-7.74306555555,5.756052588,-4.13758938255,-1.034425,-1.73904,2.530644,0,0,0,0,0,0,1462170428401,1640
-7.6095886035,5.78254007955,-4.0808781039,-1.123888,-1.596388,2.476807,0,0,0,0,0,0,1462170428411,1650
-7.560065526,6.0810612681,-4.01473292415,-1.194976,-1.488902,2.439123,0,0,0,0,0,0,1462170428421,1660
-7.597918809,6.3813770553,-3.8935337727,-1.260641,-1.397378,2.404738,0,0,0,0,0,0,1462170428431,1670
-7.46130376095,6.6164596719,-3.78624030915,-1.318602,-1.350544,2.376031,0,0,0,0,0,0,1462170428441,1680
-7.29041482065,6.99368823075,-3.8332234902,-1.366743,-1.336762,2.362467,0,0,0,0,0,0,1462170428451,1690
-7.30747821765,7.55019033015,-3.9819692406,-1.4149,-1.313459,2.356274,0,0,0,0,0,0,1462170428461,1700
-7.26946802985,7.93011569025,-4.04750641425,-1.470672,-1.2741,2.332947,0,0,0,0,0,0,1462170428471,1710
-7.25285573415,8.3258982417,-4.29859332045,-1.52335,-1.20501,2.317842,0,0,0,0,0,0,1462170428481,1720
-7.51263124365,9.10386165975,-4.83758092155,-1.565603,-1.067953,2.321198,0,0,0,0,0,0,1462170428491,1730
-7.8717569112,9.6465855564,-5.19865809255,-1.596218,-0.923299,2.308395,0,0,0,0,0,0,1462170428501,1740
-7.97859927345,9.65542125795,-5.37433262925,-1.589255,-0.84327,2.275616,0,0,0,0,0,0,1462170428511,1750
-8.03949794895,9.47884451865,-5.4855094866,-1.522348,-0.817177,2.2247,0,0,0,0,0,0,1462170428521,1760
-8.09606212935,9.36063636495,-5.4584237955,-1.387059,-0.824779,2.154319,0,0,0,0,0,0,1462170428531,1770
-8.0553551403,9.2587365039,-5.34650164035,-1.199541,-0.83106,2.069615,0,0,0,0,0,0,1462170428541,1780
-7.967821875,9.2376328083,-5.1325129128,-1.002501,-0.824509,1.97938,0,0,0,0,0,0,1462170428551,1790
-7.82432262885,9.3094559805,-4.9318512867,-0.834261,-0.83494,1.872502,0,0,0,0,0,0,1462170428561,1800
-7.638321795,9.4960550139,-4.75887355125,-0.722403,-0.875385,1.77492,0,0,0,0,0,0,1462170428571,1810
-7.48464334995,9.65122405455,-4.5661454241,-0.668034,-0.920465,1.706657,0,0,0,0,0,0,1462170428581,1820
-7.33905530865,9.79218340425,-4.38059569155,-0.64217,-0.971064,1.651804,0,0,0,0,0,0,1462170428591,1830
-7.239391341,9.90935206365,-4.19774276025,-0.619758,-1.019508,1.594509,0,0,0,0,0,0,1462170428601,1840
-7.1720595687,9.85159148415,-4.07504320665,-0.586773,-1.055087,1.527409,0,0,0,0,0,0,1462170428611,1850
-7.12537058415,9.7673434131,-4.07010070545,-0.544326,-1.072455,1.446203,0,0,0,0,0,0,1462170428621,1860
-7.07329780365,9.5847846783,-4.10271729075,-0.493512,-1.07156,1.34344,0,0,0,0,0,0,1462170428631,1870
-7.02601061955,9.39295875375,-4.19444775945,-0.42576,-1.055607,1.224402,0,0,0,0,0,0,1462170428641,1880
-6.98037093585,9.1916989281,-4.1595854742,-0.345271,-1.033164,1.095601,0,0,0,0,0,0,1462170428651,1890
-6.9176776617,9.05253417705,-4.08461439945,-0.259525,-1.00107,0.958138,0,0,0,0,0,0,1462170428661,1900
-6.82938929205,9.0510337749,-4.0048577283,-0.177102,-0.944514,0.819411,0,0,0,0,0,0,1462170428671,1910
-6.7464945249,9.05463277875,-3.9363295569,-0.120375,-0.865737,0.686029,0,0,0,0,0,0,1462170428681,1920
-6.48657191715,8.98384910085,-3.79806700845,-0.082952,-0.649929,0.422583,0,0,0,0,0,0,1462170428701,1940
-6.26182540425,8.9501832147,-3.7440427245,-0.085064,-0.528881,0.303176,0,0,0,0,0,0,1462170428711,1950
-5.7349488924,8.8810470372,-3.57749808585,-0.103899,-0.315896,0.112718,0,0,0,0,0,0,1462170428731,1970
-5.6526523248,8.6853279123,-3.4320571428,-0.097129,-0.233407,0.034091,0,0,0,0,0,0,1462170428741,1980
-5.48520548355,8.5798290474,-3.25743190695,-0.069883,-0.192349,-0.043263,0,0,0,0,0,0,1462170428751,1990
-5.37343042665,8.6206831347,-3.171242139,-0.034004,-0.159875,-0.106758,0,0,0,0,0,0,1462170428761,2000
-5.2484851731,8.6889171096,-3.05467167915,-0.007563,-0.149874,-0.155041,0,0,0,0,0,0,1462170428771,2010
-5.13236581455,8.73486079635,-2.9991567996,-0.00014,-0.160311,-0.179521,0,0,0,0,0,0,1462170428781,2020
-5.0285242566,8.7022344045,-2.9378070228,0.001036,-0.186869,-0.183547,0,0,0,0,0,0,1462170428791,2030
-4.91269909455,8.6244292368,-2.85116615355,0.004328,-0.210221,-0.188687,0,0,0,0,0,0,1462170428801,2040
-4.86631411305,8.6319018279,-2.8151074692,0.01609,-0.224993,-0.200375,0,0,0,0,0,0,1462170428811,2050
-4.7753387487,8.7248286957,-2.8804975446,0.019253,-0.230185,-0.216341,0,0,0,0,0,0,1462170428821,2060
-4.6764298854,8.6808365124,-2.9906251011,0.012776,-0.227962,-0.232292,0,0,0,0,0,0,1462170428831,2070
-4.60026241155,8.58611504595,-2.9792495031,0.006377,-0.238533,-0.243861,0,0,0,0,0,0,1462170428841,2080
-4.54085433165,8.600932743,-2.98569240645,0.005237,-0.225749,-0.247167,0,0,0,0,0,0,1462170428851,2090
-4.45451746545,8.62098713775,-2.91177063255,0.022189,-0.199114,-0.246497,0,0,0,0,0,0,1462170428861,2100
-4.3621887972,8.57519054925,-2.8722600426,0.044393,-0.157548,-0.249209,0,0,0,0,0,0,1462170428871,2110
-4.2951512214,8.4661122936,-2.61384764355,0.066647,-0.131891,-0.258167,0,0,0,0,0,0,1462170428881,2120
-4.0861148016,8.2346188743,-2.208631191,0.163065,-0.269371,-0.328068,0,0,0,0,0,0,1462170428891,2130
-4.2565526406,8.8719269457,-3.154178742,0.264835,-0.135906,-0.348328,0,0,0,0,0,0,1462170428901,2140
-4.28288322735,8.9094860322,-2.9566552119,0.214226,-0.013967,-0.317049,0,0,0,0,0,0,1462170428911,2150
-4.21704205065,8.9696394099,-2.9991567996,0.08295,0.017311,-0.283158,0,0,0,0,0,0,1462170428921,2160
-4.2252697461,8.9389645215,-2.8670233449,-0.027072,0.05303,-0.266546,0,0,0,0,0,0,1462170428931,2170
-4.2382928445,8.8973651364,-2.7224747979,-0.066822,0.116736,-0.263614,0,0,0,0,0,0,1462170428941,2180
-4.22916294645,8.82404156205,-2.61220014315,-0.044635,0.153061,-0.276934,0,0,0,0,0,0,1462170428951,2190
-4.2273683478,8.7725669811,-2.5488988629,0.003415,0.142606,-0.282584,0,0,0,0,0,0,1462170428961,2200
-4.23275214375,8.73350749245,-2.5126930803,0.044145,0.113931,-0.272014,0,0,0,0,0,0,1462170428971,2210
-4.24053854445,8.73799889235,-2.5108886751,0.074122,0.10123,-0.267913,0,0,0,0,0,0,1462170428981,2220
-4.25505223845,8.8156569618,-2.4710936952,0.090105,0.10554,-0.269158,0,0,0,0,0,0,1462170428991,2230
-4.1667638688,8.8565110491,-2.39657372175,0.089983,0.125796,-0.27574,0,0,0,0,0,0,1462170429001,2240
-4.1251644837,8.8431937542,-2.3958186174,0.083408,0.15667,-0.282365,0,0,0,0,0,0,1462170429011,2250
-4.10720869065,8.8814981385,-2.336116341,0.076857,0.176917,-0.294222,0,0,0,0,0,0,1462170429021,2260
-4.1127493914,8.9174097246,-2.2816507623,0.077892,0.173766,-0.303795,0,0,0,0,0,0,1462170429031,2270
-4.17095126565,8.9953717971,-2.2393060794,0.081123,0.166286,-0.302689,0,0,0,0,0,0,1462170429041,2280
-4.2147963507,9.03756938175,-2.2150642878,0.079109,0.145971,-0.293958,0,0,0,0,0,0,1462170429051,2290
-4.2145021542,8.99761749705,-2.17765229955,0.072962,0.096923,-0.284923,0,0,0,0,0,0,1462170429061,2300
-4.20627445875,8.9198025228,-2.19232289835,0.072168,0.043648,-0.276961,0,0,0,0,0,0,1462170429071,2310
-4.19370246165,8.92324462185,-2.12677591815,0.088415,-0.003136,-0.272404,0,0,0,0,0,0,1462170429081,2320
