-7.90228470135,-2.4443022006,-6.83537128755,-1.373433,4.719967,-0.100801,0,0,0,0,0,0,1462170476577,0
-7.21500245115,-2.36738942895,-7.2079711548,-1.360039,4.597673,-0.097648,0,0,0,0,0,0,1462170476587,10
-6.65206725495,-2.3413530387,-7.51786794135,-1.32882,4.538224,-0.099499,0,0,0,0,0,0,1462170476597,20
-6.19837702575,-2.24663157225,-7.76446344765,-1.282984,4.54267,-0.1074,0,0,0,0,0,0,1462170476607,30
-5.9110745304,-2.07725284065,-7.97530427265,-1.241367,4.539635,-0.111997,0,0,0,0,0,0,1462170476617,40
-5.6704610196,-1.841866221,-8.15411690535,-1.221886,4.487526,-0.105287,0,0,0,0,0,0,1462170476627,50
-5.3789711274,-1.54618893195,-8.42585640585,-1.207491,4.405426,-0.07161,0,0,0,0,0,0,1462170476637,60
-5.1253345182,-1.28611922595,-8.6663228184,-1.191976,4.320068,-0.02832,0,0,0,0,0,0,1462170476647,70
-5.0853826335,-1.11897638775,-8.83780995825,-1.1681,4.259308,-0.000253,0,0,0,0,0,0,1462170476657,80
-5.26883376435,-1.06376551125,-8.8500779523,-1.159088,4.149861,-0.011036,0,0,0,0,0,0,1462170476667,90
-5.42475790935,-1.0324924233,-8.8140094614,-1.174104,3.902319,-0.055495,0,0,0,0,0,0,1462170476677,100
-5.449892097,-0.8532286893,-8.82359046075,-1.188357,3.501547,-0.090009,0,0,0,0,0,0,1462170476687,110
-5.30325475485,-0.5894128812,-8.9723264046,-1.177524,3.015507,-0.089844,0,0,0,0,0,0,1462170476697,120
-5.07880243845,-0.4489046328,-9.135585849,-1.126994,2.522872,-0.044135,0,0,0,0,0,0,1462170476707,130
-4.709497572,-0.34416087225,-9.35165356515,-1.039222,2.076942,0.029591,0,0,0,0,0,0,1462170476717,140
-4.26387813345,-0.289097094,-9.601396974,-0.908134,1.723674,0.103143,0,0,0,0,0,0,1462170476727,150
