-2.40045711555,1.75822615605,-8.913369426,0.368177,-0.215208,0.036110,0,0,0,0,0,0,1461766224339,0,88.3017081038,9.39689885567
-2.47692859245,1.74116275905,-8.88539133885,0.312551,-0.230919,0.012617,0,0,0,0,0,0,1461766224348,9,88.1170022501,9.38706568903
-2.47692859245,1.74116275905,-8.88539133885,0.270051,-0.205332,-0.005539,0,0,0,0,0,0,1461766224358,19,88.1170022501,9.38706568903
-2.5037102805,1.67547848715,-8.9340220203,0.225073,-0.183244,-0.016265,0,0,0,0,0,0,1461766224368,29,88.8925427888,9.42828419113
-2.512241979,1.6376153976,-8.9920767963,0.165501,-0.178819,-0.015919,0,0,0,0,0,0,1461766224377,38,89.8505890621,9.47895506172
-2.51119267815,1.5997621146,-9.0018048939,0.105886,-0.174365,-0.010603,0,0,0,0,0,0,1461766224387,48,89.8978188379,9.48144603096
-2.52001857315,1.57162712265,-9.01138589325,0.053477,-0.152217,-0.005138,0,0,0,0,0,0,1461766224396,57,90.0255811387,9.48818112911
-2.5578816627,1.55352423135,-9.0217121904,0.019239,-0.131115,0.007680,0,0,0,0,0,0,1461766224406,67,90.3474869842,9.50512950907
-2.5700025585,1.67651798145,-9.0217121904,-0.017532,-0.104087,0.029270,0,0,0,0,0,0,1461766224416,77,90.8069165392,9.52926631694
-2.57344465755,1.84621052265,-9.0793158651,-0.032324,-0.067640,0.033454,0,0,0,0,0,0,1461766224425,86,92.4650872777,9.61587683353
-2.57344465755,1.84621052265,-9.0793158651,-0.057967,-0.035997,0.030187,0,0,0,0,0,0,1461766224435,96,92.4650872777,9.61587683353
-2.5545866619,1.9295563911,-9.27145559925,-0.087235,-0.019640,0.032990,0,0,0,0,0,0,1461766224444,105,96.2089898085,9.8086181396
-2.56520715555,1.9678607754,-9.2331414084,-0.118858,-0.008040,0.029543,0,0,0,0,0,0,1461766224454,115,95.7036640498,9.78282495242
-2.58466335075,2.03355485385,-9.3776899554,-0.119961,0.010651,0.006136,0,0,0,0,0,0,1461766224464,125,98.7568988799,9.93765057143
-2.6318034366,2.03400595515,-9.48408121635,-0.135733,0.029331,-0.007257,0,0,0,0,0,0,1461766224473,134,101.011366073,10.0504410885
-2.64152172765,2.07140813685,-9.58987427775,-0.140518,0.026910,-0.014713,0,0,0,0,0,0,1461766224483,144,103.23405737,10.1604162006
-2.64152172765,2.07140813685,-9.58987427775,-0.157374,0.013813,-0.025948,0,0,0,0,0,0,1461766224493,154,103.23405737,10.1604162006
-2.6982330063,2.0627293401,-9.6486841581,-0.163443,0.007912,-0.023494,0,0,0,0,0,0,1461766224502,163,104.63241967,10.2289989574
-2.7573468897,2.1492231111,-9.6591575535,-0.156017,0.006682,-0.038455,0,0,0,0,0,0,1461766224512,173,105.521446495,10.2723632381
-2.8242275607,2.17839759735,-9.7561247199,-0.149869,0.000795,-0.043517,0,0,0,0,0,0,1461766224521,182,107.903646957,10.387668023
-2.79550417575,2.17765229955,-9.74609261925,-0.133956,-0.007422,-0.052381,0,0,0,0,0,0,1461766224531,192,107.543334477,10.3703102402
-2.79550417575,2.17765229955,-9.74609261925,-0.125493,-0.002658,-0.049888,0,0,0,0,0,0,1461766224540,201,107.543334477,10.3703102402
-2.7670749873,2.18647819455,-9.74579842275,-0.115649,0.003173,-0.067272,0,0,0,0,0,0,1461766224550,211,107.417977777,10.3642644591
-2.78607027465,2.1775052013,-9.7556736186,-0.127607,0.013541,-0.095681,0,0,0,0,0,0,1461766224560,221,107.67688423,10.3767472856
-2.85236255265,2.1508706115,-9.7375707273,-0.109170,0.017006,-0.121830,0,0,0,0,0,0,1461766224569,230,107.582500188,10.372198426
-2.90159143365,2.1900771984,-9.6515280576,-0.104020,0.036779,-0.166380,0,0,0,0,0,0,1461766224579,240,106.367664829,10.3134700673
-2.91131953125,2.19950129295,-9.68040834735,-0.095367,0.068401,-0.200882,0,0,0,0,0,0,1461766224589,250,107.023893122,10.345235286
-2.9123688321,2.2840435605,-9.77676750765,-0.096427,0.069462,-0.219503,0,0,0,0,0,0,1461766224598,259,109.283930099,10.4538954509
-2.84667475365,2.33910733875,-9.7851521079,-0.087780,0.067060,-0.234482,0,0,0,0,0,0,1461766224608,269,109.32418207,10.4558204877
