% Accelerometer data recorded with 'snsrlog'
% 
% Sampling frequency: 100 Hz
% 
% Label description:
% 	 0: Default Label
% 	 1: still_drop
% 	 2: walk_drop
% 	 3: other
% 	 4: dtw_same
% 	 5: dtw_diff
% 	 6: delete
% 	 7: steal
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Number of skipped measurements
% 	 3: Acceleration value in x-direction
% 	 4: Acceleration value in y-direction
% 	 5: Acceleration value in z-direction
% 	 6: Label used for the current sample
% 
% 
1463571900.093	 1	 0.237854	 -0.324524	 -0.943771	 2
1463571900.103	 1	 0.434616	 -0.176956	 -0.770081	 2
1463571900.113	 1	 0.449173	 -0.100815	 -0.686707	 2
1463571900.123	 1	 0.487671	 -0.143723	 -0.620743	 2
1463571900.133	 1	 0.472107	 -0.197922	 -0.610077	 2
1463571900.143	 1	 0.417328	 -0.263641	 -0.618378	 2
1463571900.153	 1	 0.176834	 -0.332520	 -0.802246	 2
1463571900.163	 1	 0.120117	 -0.405106	 -0.849457	 2
1463571900.173	 1	 0.093826	 -0.445801	 -0.969513	 2
1463571900.183	 2	 0.195770	 -0.451294	 -1.057755	 2
1463571900.203	 2	 0.513718	 0.055710	 -0.851486	 2
1463571900.213	 2	 0.511475	 0.021790	 -0.853485	 2
1463571900.223	 2	 0.553345	 -0.142624	 -0.933105	 2
1463571900.233	 2	 0.618256	 -0.206299	 -0.941009	 2
1463571900.243	 3	 0.664627	 -0.166580	 -0.878876	 2
1463571900.263	 3	 0.703461	 0.052551	 -0.645523	 2
1463571900.273	 3	 0.753296	 0.140793	 -0.547028	 2
1463571900.283	 3	 0.815750	 0.161194	 -0.506363	 2
1463571900.293	 3	 0.892288	 0.142593	 -0.514969	 2
1463571900.303	 3	 0.923645	 0.109756	 -0.550461	 2
1463571900.313	 3	 0.924179	 0.097183	 -0.551697	 2
1463571900.323	 3	 0.913925	 0.112411	 -0.497345	 2
1463571900.333	 3	 0.826675	 0.097336	 -0.437790	 2
1463571900.353	 4	 0.873154	 0.242126	 -0.098083	 2
1463571900.363	 4	 0.776978	 0.255234	 -0.029602	 2
1463571900.373	 4	 0.718506	 0.257874	 0.011108	 2
1463571900.383	 4	 0.758911	 0.325592	 0.144913	 2
1463571900.393	 4	 0.823624	 0.314926	 0.081589	 2
1463571900.403	 4	 0.821121	 0.353226	 0.112900	 2
1463571900.413	 4	 0.912872	 0.385361	 0.184357	 2
1463571900.423	 4	 1.045410	 0.342209	 0.112976	 2
1463571900.433	 4	 1.117966	 0.328201	 0.043106	 2
1463571900.443	 4	 1.105804	 0.326920	 -0.080261	 2
1463571900.453	 5	 1.064377	 0.349106	 -0.151993	 2
1463571900.473	 5	 1.073486	 0.401382	 -0.085678	 2
1463571900.483	 5	 1.047897	 0.429077	 -0.021103	 2
1463571900.493	 5	 1.027191	 0.463028	 0.027924	 2
1463571900.503	 5	 1.053757	 0.498184	 0.068680	 2
1463571900.513	 5	 1.100708	 0.528366	 0.054733	 2
1463571900.523	 5	 1.149673	 0.595612	 0.081802	 2
1463571900.533	 5	 1.278015	 0.604156	 0.093033	 2
1463571900.543	 5	 1.375473	 0.647354	 0.036652	 2
1463571900.553	 5	 1.394485	 0.646454	 0.007263	 2
1463571900.563	 5	 1.411224	 0.635071	 -0.007721	 2
1463571900.573	 5	 1.439972	 0.676086	 0.036697	 2
1463571900.583	 5	 1.464920	 0.756241	 0.054169	 2
1463571900.593	 5	 1.474655	 0.815857	 0.070374	 2
1463571900.603	 5	 1.491898	 0.847366	 0.108414	 2
1463571900.613	 5	 1.477463	 0.866455	 0.134018	 2
1463571900.623	 6	 1.488785	 0.861588	 0.159790	 2
1463571900.643	 6	 1.469421	 0.826752	 0.175201	 2
1463571900.653	 6	 1.447067	 0.818283	 0.167252	 2
1463571900.663	 6	 1.429977	 0.813919	 0.156250	 2
1463571900.673	 6	 1.406693	 0.805374	 0.137390	 2
1463571900.683	 6	 1.387589	 0.790375	 0.124130	 2
1463571900.693	 6	 1.379929	 0.763412	 0.111038	 2
1463571900.703	 6	 1.392197	 0.710068	 0.093979	 2
1463571900.713	 6	 1.400009	 0.614807	 0.083115	 2
1463571900.723	 6	 1.391800	 0.462860	 0.047256	 2
1463571900.733	 6	 1.336502	 0.369019	 0.067429	 2
1463571900.743	 6	 1.230942	 0.219727	 0.066864	 2
1463571900.753	 6	 1.168625	 0.090530	 0.060303	 2
1463571900.763	 6	 1.130539	 0.192169	 0.093613	 2
1463571900.773	 6	 1.120743	 0.311676	 0.146652	 2
1463571900.783	 6	 1.101868	 0.341034	 0.193741	 2
1463571900.793	 6	 1.068176	 0.381042	 0.219803	 2
1463571900.803	 6	 0.996506	 0.464706	 0.278900	 2
1463571900.813	 6	 0.928268	 0.503189	 0.346741	 2
1463571900.823	 6	 0.863190	 0.461975	 0.395676	 2
1463571900.833	 6	 0.790039	 0.463638	 0.437180	 2
1463571900.853	 7	 0.692963	 0.418396	 0.358322	 2
1463571900.863	 7	 0.666809	 0.368683	 0.309250	 2
1463571900.873	 7	 0.683899	 0.340240	 0.267227	 2
1463571900.883	 7	 0.688355	 0.361023	 0.244980	 2
1463571900.893	 7	 0.652954	 0.429443	 0.235306	 2
1463571900.903	 7	 0.564102	 0.555435	 0.244797	 2
1463571900.913	 7	 0.570602	 0.726196	 0.260620	 2
1463571900.923	 7	 0.535278	 0.497284	 0.165482	 2
1463571900.933	 7	 0.414246	 0.290482	 0.072296	 2
1463571900.943	 7	 0.258789	 0.147858	 0.038239	 2
1463571900.953	 7	 0.242584	 0.014038	 0.117935	 2
1463571900.963	 7	 0.393311	 0.008560	 0.145660	 2
1463571900.973	 7	 0.471176	 0.198929	 0.161194	 2
