% Gyrometer data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: still_drop
% 	 2: walk_drop
% 	 3: other
% 	 4: dtw_same
% 	 5: dtw_diff
% 	 6: delete
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Number of skipped measurements
% 	 3: Gyro X
% 	 4: Gyro Y
% 	 5: Gyro Z
% 	 6: Roll of the device
% 	 7: Pitch of the device
% 	 8: Yaw of the device
% 	 9: Quaternion X
% 	 10: Quaternion Y
% 	 11: Quaternion Z
% 	 12: Quaternion W
% 	 13: Label used for the current sample
% 
% 
1461599160.070	 0	 -2.670918	 3.007085	 -3.313912	 0.415255	 0.321203	 -0.037036	 0.160219	 0.200554	 0.015073	 0.966375	 0
1461599160.080	 0	 -2.536819	 2.887045	 -3.532546	 0.451147	 0.283153	 -0.058994	 0.144000	 0.217275	 0.003089	 0.965425	 0
1461599160.090	 0	 -2.317140	 2.544632	 -3.434266	 0.483043	 0.246212	 -0.080027	 0.128631	 0.232411	 -0.009201	 0.964030	 0
1461599160.100	 0	 -1.267376	 2.050620	 -2.932174	 0.509502	 0.217620	 -0.100096	 0.117491	 0.244943	 -0.020794	 0.962167	 0
1461599160.110	 0	 0.256121	 1.156630	 -2.247158	 0.527771	 0.204239	 -0.120859	 0.113904	 0.253058	 -0.031457	 0.960207	 0
1461599160.120	 0	 1.765488	 0.719524	 -1.632370	 0.540140	 0.207387	 -0.143778	 0.118558	 0.257515	 -0.041307	 0.958083	 0
1461599160.130	 0	 2.699009	 1.079622	 -1.319550	 0.555011	 0.221589	 -0.169167	 0.128960	 0.262321	 -0.050570	 0.954987	 0
1461599160.150	 1	 3.372146	 2.179348	 -1.347151	 0.605480	 0.261338	 -0.227352	 0.157099	 0.279579	 -0.068754	 0.944684	 0
1461599160.160	 1	 3.197364	 2.217363	 -1.602124	 0.636537	 0.278997	 -0.260022	 0.171124	 0.290146	 -0.078795	 0.938256	 0
1461599160.170	 1	 2.661978	 2.077520	 -1.888651	 0.666875	 0.290311	 -0.292845	 0.182467	 0.300444	 -0.089579	 0.931888	 0
1461599160.180	 1	 1.923710	 2.078129	 -2.102830	 0.696334	 0.293798	 -0.323434	 0.190136	 0.310944	 -0.100435	 0.925784	 0
1461599160.190	 1	 1.105023	 2.344726	 -2.191271	 0.726473	 0.289508	 -0.349582	 0.193924	 0.322780	 -0.110384	 0.919794	 0
1461599160.200	 1	 0.304246	 2.854094	 -2.088969	 0.759197	 0.278832	 -0.369404	 0.194269	 0.337006	 -0.118308	 0.913613	 0
1461599160.220	 2	 -0.046682	 3.900632	 -1.945087	 0.836892	 0.248356	 -0.394328	 0.189965	 0.373231	 -0.128256	 0.898979	 0
1461599160.230	 2	 0.746567	 3.678886	 -2.135237	 0.878857	 0.236132	 -0.412562	 0.190870	 0.391670	 -0.135023	 0.889906	 0
1461599160.250	 3	 1.815071	 3.313133	 -2.711731	 0.960777	 0.214758	 -0.468308	 0.199053	 0.424872	 -0.156398	 0.869138	 0
1461599160.260	 3	 1.672306	 2.872659	 -2.935200	 0.997095	 0.200520	 -0.499531	 0.202775	 0.439258	 -0.169626	 0.858581	 0
1461599160.270	 3	 1.038370	 2.268626	 -3.031220	 1.026550	 0.181442	 -0.526323	 0.203415	 0.451648	 -0.182728	 0.849263	 0
1461599160.280	 3	 0.181538	 1.678157	 -3.107054	 1.047970	 0.156910	 -0.545727	 0.199769	 0.462054	 -0.194853	 0.841802	 0
1461599160.290	 3	 -0.706628	 1.307298	 -3.272229	 1.063515	 0.126484	 -0.557452	 0.191597	 0.471519	 -0.205857	 0.835813	 0
1461599160.300	 3	 -1.432907	 1.217811	 -3.585401	 1.076328	 0.089717	 -0.563173	 0.179275	 0.481179	 -0.216282	 0.830391	 0
1461599160.310	 3	 -1.809193	 1.398065	 -3.960924	 1.089918	 0.047401	 -0.565913	 0.164149	 0.491971	 -0.226891	 0.824342	 0
1461599160.320	 3	 -1.741500	 1.785704	 -4.306411	 1.106745	 0.001681	 -0.569278	 0.148269	 0.504212	 -0.238478	 0.816649	 0
1461599160.330	 3	 -1.413117	 2.334292	 -4.499200	 1.128541	 -0.045060	 -0.575320	 0.133436	 0.518095	 -0.251220	 0.806635	 0
1461599160.340	 3	 -1.052732	 2.716153	 -4.496653	 1.154385	 -0.090713	 -0.583725	 0.120460	 0.532992	 -0.264569	 0.794614	 0
1461599160.350	 3	 -0.743235	 2.888046	 -4.428473	 1.181812	 -0.134843	 -0.593729	 0.109099	 0.547900	 -0.278261	 0.781328	 0
1461599160.370	 4	 -0.388268	 2.628983	 -4.221888	 1.233058	 -0.218256	 -0.615553	 0.089436	 0.574678	 -0.305710	 0.753849	 0
1461599160.380	 4	 -0.565392	 2.404060	 -4.216044	 1.255598	 -0.259796	 -0.624508	 0.079156	 0.586458	 -0.318937	 0.740325	 0
1461599160.400	 5	 -1.176080	 2.197798	 -4.305367	 1.297037	 -0.346807	 -0.631684	 0.054095	 0.608231	 -0.342901	 0.713826	 0
1461599160.420	 5	 -1.927326	 3.340005	 -4.037744	 1.358916	 -0.436038	 -0.618833	 0.026542	 0.635598	 -0.360729	 0.682045	 0
1461599160.410	 5	 -1.573914	 2.652450	 -4.251845	 1.323449	 -0.391902	 -0.628272	 0.040149	 0.620687	 -0.352895	 0.699000	 0
1461599160.430	 5	 -2.177618	 3.857819	 -3.721675	 1.402962	 -0.477343	 -0.603691	 0.013985	 0.652393	 -0.366324	 0.663321	 0
