% Accelerometer data recorded with 'snsrlog'
% 
% Sampling frequency: 100 Hz
% 
% Label description:
% 	 0: Default Label
% 	 1: still_drop
% 	 2: walk_drop
% 	 3: other
% 	 4: dtw_same
% 	 5: dtw_diff
% 	 6: delete
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Number of skipped measurements
% 	 3: Acceleration value in x-direction
% 	 4: Acceleration value in y-direction
% 	 5: Acceleration value in z-direction
% 	 6: Label used for the current sample
% 
% 
1462095818.246	 0	 0.309280	 -0.097733	 -0.630997	 2
1462095818.256	 0	 0.344055	 -0.051041	 -0.618027	 2
1462095818.266	 0	 0.333725	 -0.038010	 -0.624771	 2
1462095818.276	 0	 0.309418	 -0.079575	 -0.662979	 2
1462095818.286	 0	 0.330688	 -0.129456	 -0.713837	 2
1462095818.296	 0	 0.350525	 -0.157455	 -0.715332	 2
1462095818.306	 0	 0.320999	 -0.195450	 -0.680206	 2
1462095818.316	 1	 0.318558	 -0.226929	 -0.656357	 2
1462095818.336	 1	 0.353439	 -0.207062	 -0.642075	 2
1462095818.346	 1	 0.361465	 -0.192184	 -0.667923	 2
1462095818.356	 1	 0.462463	 -0.078461	 -0.718719	 2
1462095818.366	 1	 0.551849	 0.053604	 -0.805572	 2
1462095818.376	 1	 0.596024	 0.118164	 -0.932343	 2
1462095818.386	 1	 0.645081	 0.201874	 -0.984375	 2
1462095818.396	 1	 0.679626	 0.270157	 -0.927612	 2
1462095818.406	 1	 0.767059	 0.339081	 -0.821320	 2
1462095818.416	 1	 0.771225	 0.315857	 -0.728561	 2
1462095818.426	 1	 0.804733	 0.214005	 -0.694199	 2
1462095818.436	 1	 0.820877	 0.140152	 -0.762894	 2
1462095818.446	 1	 0.788986	 0.141846	 -0.789597	 2
1462095818.456	 1	 0.794495	 0.244003	 -0.754425	 2
1462095818.466	 1	 0.833313	 0.393326	 -0.671890	 2
1462095818.476	 1	 0.868469	 0.543213	 -0.560944	 2
1462095818.486	 1	 0.871262	 0.623169	 -0.488190	 2
1462095818.496	 1	 0.924011	 0.642838	 -0.498352	 2
1462095818.506	 1	 0.937988	 0.642548	 -0.510941	 2
1462095818.516	 1	 0.985977	 0.625687	 -0.535507	 2
1462095818.526	 1	 1.062561	 0.622376	 -0.541153	 2
1462095818.536	 1	 1.090149	 0.567108	 -0.529953	 2
1462095818.546	 1	 1.115692	 0.542587	 -0.537766	 2
1462095818.556	 1	 1.080841	 0.602264	 -0.471756	 2
1462095818.566	 1	 1.069962	 0.665298	 -0.360779	 2
1462095818.576	 1	 1.112518	 0.686768	 -0.337234	 2
1462095818.586	 1	 1.159988	 0.688263	 -0.288177	 2
1462095818.596	 1	 1.232285	 0.747620	 -0.377304	 2
1462095818.606	 1	 1.283859	 0.769592	 -0.330933	 2
1462095818.616	 1	 1.336777	 0.765411	 -0.342621	 2
1462095818.626	 1	 1.324966	 0.656586	 -0.337738	 2
1462095818.636	 1	 1.334137	 0.575241	 -0.273178	 2
1462095818.646	 1	 1.348663	 0.531708	 -0.207672	 2
1462095818.656	 1	 1.356140	 0.485535	 -0.150940	 2
1462095818.666	 1	 1.420349	 0.395737	 -0.102097	 2
1462095818.676	 1	 1.483765	 0.299316	 -0.101776	 2
1462095818.686	 1	 1.419830	 0.233612	 -0.197769	 2
1462095818.696	 1	 1.321640	 0.125839	 -0.294067	 2
1462095818.706	 1	 1.321182	 0.243286	 -0.240234	 2
1462095818.716	 1	 1.310074	 0.290176	 -0.117081	 2
1462095818.726	 1	 1.232986	 0.242981	 -0.033188	 2
1462095818.736	 1	 1.227646	 0.218536	 0.043900	 2
1462095818.746	 1	 1.175003	 0.009735	 -0.026627	 2
1462095818.756	 1	 1.168259	 0.006241	 0.073578	 2
1462095818.766	 1	 1.169662	 0.011795	 0.191345	 2
1462095818.776	 1	 1.131561	 0.001907	 0.242752	 2
1462095818.786	 1	 1.102524	 -0.018692	 0.241928	 2
1462095818.796	 1	 1.110550	 0.013748	 0.212097	 2
1462095818.806	 1	 1.103745	 0.035126	 0.167007	 2
1462095818.826	 2	 1.137131	 0.008560	 0.126770	 2
1462095818.836	 2	 1.142776	 0.011429	 0.152542	 2
1462095818.846	 2	 1.132095	 0.053604	 0.196106	 2
1462095818.856	 2	 1.111145	 0.030304	 0.182175	 2
1462095818.866	 2	 1.094681	 -0.026047	 0.167206	 2
1462095818.876	 2	 1.077942	 0.019821	 0.179337	 2
1462095818.886	 2	 1.037384	 0.053696	 0.169785	 2
1462095818.896	 2	 0.996994	 0.122238	 0.211288	 2
1462095818.906	 2	 0.921814	 0.198135	 0.344742	 2
1462095818.916	 2	 0.874344	 0.183060	 0.472839	 2
1462095818.926	 2	 0.900833	 0.270462	 0.613678	 2
1462095818.936	 2	 1.000366	 0.294250	 0.767746	 2
1462095818.946	 2	 0.999039	 0.331009	 0.791168	 2
1462095818.956	 2	 0.880646	 0.380188	 0.882874	 2
1462095818.966	 2	 0.825806	 0.404236	 0.996689	 2
1462095818.976	 2	 0.896957	 0.394699	 1.011963	 2
1462095818.986	 2	 1.001236	 0.431198	 0.924301	 2
1462095818.996	 2	 1.164673	 0.516739	 0.819839	 2
1462095819.006	 2	 1.247635	 0.562073	 0.632202	 2
1462095819.016	 2	 1.286041	 0.595520	 0.386246	 2
1462095819.026	 2	 1.336487	 0.578232	 0.182404	 2
1462095819.036	 2	 1.439102	 0.603699	 0.088974	 2
1462095819.046	 2	 1.467773	 0.614090	 -0.000610	 2
1462095819.056	 2	 1.404419	 0.577255	 -0.132996	 2
1462095819.066	 2	 1.265533	 0.614624	 -0.192337	 2
1462095819.076	 2	 1.075668	 0.697800	 -0.102448	 2
1462095819.086	 2	 0.885193	 0.774963	 0.026749	 2
1462095819.096	 2	 0.779923	 0.828278	 0.125412	 2
1462095819.106	 2	 0.666855	 0.591476	 0.120789	 2
1462095819.116	 2	 0.543030	 0.604385	 0.165268	 2
1462095819.126	 2	 0.527496	 0.568390	 0.272278	 2
1462095819.136	 2	 0.574203	 0.487625	 0.311523	 2
1462095819.146	 2	 0.583740	 0.387054	 0.275513	 2
1462095819.156	 2	 0.617172	 0.272232	 0.168854	 2
1462095819.166	 2	 0.743256	 0.250290	 0.044983	 2
1462095819.176	 2	 0.834503	 0.219208	 -0.062149	 2
1462095819.186	 2	 0.882828	 0.218048	 -0.121292	 2
1462095819.196	 2	 0.920502	 0.253281	 -0.153702	 2
1462095819.206	 2	 0.999496	 0.182297	 -0.231552	 2
1462095819.216	 2	 1.057465	 0.177460	 -0.275879	 2
1462095819.226	 2	 1.129349	 0.236557	 -0.257813	 2
1462095819.236	 2	 1.192337	 0.247284	 -0.184341	 2
1462095819.246	 2	 1.182007	 0.209595	 -0.163483	 2
1462095819.256	 2	 1.118912	 0.244568	 -0.140045	 2
1462095819.266	 2	 1.032928	 0.341141	 -0.096710	 2
1462095819.276	 3	 0.942291	 0.412827	 -0.073227	 2
1462095819.296	 3	 0.815491	 0.362183	 -0.119553	 2
1462095819.306	 3	 0.743774	 0.305862	 -0.132889	 2
1462095819.316	 3	 0.646393	 0.285751	 -0.055923	 2
1462095819.326	 3	 0.584061	 0.392685	 0.081680	 2
1462095819.336	 4	 0.463760	 0.555359	 0.163208	 2
1462095819.356	 4	 0.429993	 0.607727	 0.164597	 2
1462095819.366	 4	 0.451111	 0.589615	 0.177628	 2
1462095819.376	 4	 0.476974	 0.548447	 0.202484	 2
1462095819.386	 4	 0.525375	 0.523666	 0.247528	 2
1462095819.396	 4	 0.594620	 0.504913	 0.258865	 2
1462095819.406	 4	 0.663300	 0.513840	 0.232162	 2
1462095819.416	 4	 0.748337	 0.534271	 0.194336	 2
1462095819.436	 5	 1.014282	 0.447311	 0.112579	 2
1462095819.446	 5	 1.038666	 0.386353	 0.030457	 2
1462095819.456	 5	 1.070236	 0.390198	 -0.011551	 2
1462095819.466	 5	 1.091736	 0.482559	 0.018982	 2
1462095819.476	 5	 0.975601	 0.601105	 0.113388	 2
1462095819.486	 5	 0.910828	 0.701233	 0.362076	 2
1462095819.496	 5	 0.791550	 0.794128	 0.307556	 2
1462095819.506	 5	 0.592010	 0.828552	 0.358841	 2
1462095819.516	 5	 0.471237	 0.771637	 0.478516	 2
1462095819.526	 5	 0.526978	 0.677841	 0.327133	 2
1462095819.536	 5	 0.610870	 0.680801	 0.266327	 2
1462095819.546	 6	 0.635925	 0.697098	 0.190155	 2
1462095819.566	 6	 0.586700	 0.694275	 0.093765	 2
1462095819.576	 6	 0.616211	 0.742523	 0.015198	 2
1462095819.586	 6	 0.665848	 0.807861	 -0.012939	 2
1462095819.596	 6	 0.641403	 0.818176	 0.013336	 2
1462095819.606	 6	 0.630432	 0.822906	 0.038864	 2
1462095819.616	 6	 0.625015	 0.823761	 0.121078	 2
1462095819.626	 6	 0.611923	 0.805603	 0.146790	 2
1462095819.636	 6	 0.625183	 0.767929	 0.067383	 2
1462095819.646	 6	 0.653458	 0.745209	 -0.009888	 2
1462095819.656	 6	 0.622665	 0.702713	 -0.044937	 2
